#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan JIP-15311236Week-4_S67_L002_R1_001.fastq.gz,JIP-15311236Week-4_S67_L002_R2_001.fastq.gz --bowtie2out JIP-15311236Week-4_S67_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o JIP-15311236Week-4_S67_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5811594
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.94262	2.11193	5809480
k__Archaea	2157	0.05738	0.00121	2114
k__Bacteria|p__Firmicutes	2|1239	85.16705	1.7997	4893024
k__Bacteria|p__Actinobacteria	2|201174	8.64778	0.18274	408980
k__Bacteria|p__Bacteroidetes	2|976	6.0237	0.12729	502349
k__Bacteria|p__Proteobacteria	2|1224	0.10408	0.0022	5127
k__Archaea|p__Euryarchaeota	2157|28890	0.05738	0.00121	2114
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	79.2087	1.6738	4592857
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	6.0237	0.12729	502349
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	4.67015	0.09869	221596
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.89222	0.08225	183692
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.85499	0.08146	195573
k__Bacteria|p__Firmicutes|c__CFGB4806	2|1239|	0.919	0.01942	41125
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.62455	0.0132	38735
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.46909	0.00991	17885
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.10408	0.0022	5127
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.0808	0.00171	6244
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.05738	0.00121	2114
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.05394	0.00114	2321
k__Bacteria|p__Actinobacteria|c__CFGB10299	2|201174|	0.03148	0.00067	1371
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.00991	0.00021	605
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	76.47336	1.61599	4448821
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	6.0237	0.12729	502349
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	4.51891	0.09549	213575
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	3.85687	0.0815	181200
