#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan KCA-15218619Week-24_S158_L002_R1_001.fastq.gz,KCA-15218619Week-24_S158_L002_R2_001.fastq.gz --bowtie2out KCA-15218619Week-24_S158_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o KCA-15218619Week-24_S158_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:5529080
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	1.74632	5529080
k__Bacteria|p__Firmicutes	2|1239	84.28805	1.47194	4373199
k__Bacteria|p__Bacteroidetes	2|976	11.53691	0.20147	977044
k__Bacteria|p__Actinobacteria	2|201174	4.11267	0.07182	173525
k__Bacteria|p__Proteobacteria	2|1224	0.06237	0.00109	5312
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	72.43635	1.26497	3788221
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	11.53691	0.20147	977044
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.94015	0.08627	242705
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.02057	0.07021	169522
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.55731	0.04466	132563
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	1.18966	0.02078	43279
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	1.09095	0.01905	55574
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.88221	0.01541	49723
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.24094	0.00421	15388
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.0921	0.00161	4003
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.06628	0.00116	2672
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.06237	0.00109	5312
k__Bacteria|p__Firmicutes|c__CFGB1425	2|1239|	0.05803	0.00101	3107
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.02941	0.00051	1484
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.00059	1e-05	35
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	72.22389	1.26126	3778654
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	11.53691	0.20147	977044
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	4.94015	0.08627	242705
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	3.02889	0.05289	127221
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.83556	0.03205	103709
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	1.18966	0.02078	43279
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	1.09095	0.01905	55574
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.99168	0.01732	42301
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.88221	0.01541	49723
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.72175	0.0126	28854
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.24094	0.00421	15388
