#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MML-15088227Week-4_S17_L002_R1_001.fastq.gz,MML-15088227Week-4_S17_L002_R2_001.fastq.gz --bowtie2out MML-15088227Week-4_S17_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MML-15088227Week-4_S17_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:2555951
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.83765	0.94135	2553282
k__Archaea	2157	0.16235	0.00153	2669
k__Bacteria|p__Firmicutes	2|1239	79.36118	0.74828	2131762
k__Bacteria|p__Actinobacteria	2|201174	20.02169	0.18878	410737
k__Bacteria|p__Bacteria_unclassified	2|	0.24876	0.00235	4039
k__Bacteria|p__Proteobacteria	2|1224	0.20602	0.00194	6744
k__Archaea|p__Euryarchaeota	2157|28890	0.16235	0.00153	2669
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	56.38722	0.53166	1635631
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	19.29259	0.18191	391943
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	17.73574	0.16723	379306
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	3.86158	0.03641	86616
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.7291	0.00687	18794
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.62678	0.00591	13113
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.33297	0.00314	8993
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.24876	0.00235	4039
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	0.21332	0.00201	4190
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.20602	0.00194	6744
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.16235	0.00153	2669
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.15323	0.00144	3157
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.05034	0.00047	756
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	55.11724	0.51969	1604644
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	19.03759	0.1795	386108
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	17.73574	0.16723	379306
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	3.86158	0.03641	86616
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.26998	0.01197	30987
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.47372	0.00447	8878
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.37035	0.00349	8529
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.35876	0.00338	10265
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.33297	0.00314	8993
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763	2|||	0.24876	0.00235	4039
k__Bacteria|p__Firmicutes|c__CFGB14936|o__OFGB14936	2|1239||	0.21332	0.00201	4190
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	0.16235	0.00153	2669
k__Bacteria|p__Firmicutes|c__CFGB3070|o__OFGB3070	2|1239||	0.15323	0.00144	3157
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.15306	0.00144	4235
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	2|1224|1236|135625	0.10659	0.001	1988
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.09944	0.00094	4756
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.05034	0.00047	756
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.01967	0.00019	571
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	37.28116	0.35152	1102014
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	19.03759	0.1795	386108
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	16.25742	0.15329	337901
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	5.50299	0.05189	125580
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	4.76925	0.04497	131557
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	1.6995	0.01602	29232
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	2|1239|526524|526525|2810281	1.47832	0.01394	41405
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	1.26998	0.01197	30987
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	1.18506	0.01117	22708
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2|1239|91061|186826|81852	0.97702	0.00921	34676
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.87932	0.00829	30805
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.6044	0.0057	10383
