#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan MMO-15055485Week-4_S9_L002_R1_001.fastq.gz,MMO-15055485Week-4_S9_L002_R2_001.fastq.gz --bowtie2out MMO-15055485Week-4_S9_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o MMO-15055485Week-4_S9_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:8666429
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.57421	8666429
k__Bacteria|p__Firmicutes	2|1239	52.60561	1.88023	4960862
k__Bacteria|p__Actinobacteria	2|201174	44.6667	1.59648	3487634
k__Bacteria|p__Bacteroidetes	2|976	2.43864	0.08716	186766
k__Bacteria|p__Verrucomicrobia	2|74201	0.26754	0.00956	28959
k__Bacteria|p__Proteobacteria	2|1224	0.02151	0.00077	2208
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	50.83602	1.81699	4817949
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	36.11787	1.29093	2799607
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	8.54883	0.30555	688027
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	2.43864	0.08716	186766
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.90467	0.03233	66702
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.33369	0.01193	29503
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.26754	0.00956	28959
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.14423	0.00516	13628
k__Bacteria|p__Firmicutes|c__CFGB1473	2|1239|	0.06275	0.00224	3576
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.04882	0.00174	5042
k__Bacteria|p__Firmicutes|c__CFGB76783	2|1239|	0.04242	0.00152	3334
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.03205	0.00115	3697
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.02151	0.00077	2208
k__Bacteria|p__Firmicutes|c__CFGB1011	2|1239|	0.01465	0.00052	923
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.01442	0.00052	1586
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.00998	0.00036	809
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.0077	0.00028	1005
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	49.163	1.75719	4663431
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	36.08266	1.28967	2796448
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	8.15355	0.29142	644871
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	2.43864	0.08716	186766
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	1.63748	0.05853	151456
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.90467	0.03233	66702
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.39528	0.01413	43156
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.33369	0.01193	29503
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.26754	0.00956	28959
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2|1239|909932|909929	0.10004	0.00358	10494
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473	2|1239||	0.06275	0.00224	3576
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified	2|1239||	0.04882	0.00174	5042
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	0.04419	0.00158	3134
k__Bacteria|p__Firmicutes|c__CFGB76783|o__OFGB76783	2|1239||	0.04242	0.00152	3334
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.03554	0.00127	3062
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales	2|201174|1760|2037	0.03521	0.00126	3159
k__Bacteria|p__Firmicutes|c__CFGB38642|o__OFGB38642	2|1239||	0.03205	0.00115	3697
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales	2|1224|1236|135624	0.02151	0.00077	2208
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	2|1239||	0.01465	0.00052	923
k__Bacteria|p__Firmicutes|c__CFGB3068|o__OFGB3068	2|1239||	0.01442	0.00052	1586
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.00998	0.00036	809
k__Bacteria|p__Firmicutes|c__CFGB9718|o__OFGB9718	2|1239||	0.0077	0.00028	1005
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	36.08266	1.28967	2796448
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	24.36874	0.87099	2628289
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	19.99374	0.71462	1558158
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	8.15355	0.29142	644871
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2|976|200643|171549|171550	2.40246	0.08587	179885
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	2|1239|186801|186802|541000	1.63748	0.05853	151456
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	1.17714	0.04207	85237
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	0.93521	0.03343	81304
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.91702	0.03278	105555
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	0.88892	0.03177	64810
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	0.39528	0.01413	43156
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	0.26754	0.00956	28959
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.26634	0.00952	21827
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	2|1239|909932|909929|1843491	0.10004	0.00358	10494
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	2|1239|526524|526525|2810281	0.06734	0.00241	7676
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473|f__FGB1473	2|1239|||	0.06275	0.00224	3576
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified	2|1239|||	0.04882	0.00174	5042
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	0.04419	0.00158	3134
