#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan LLG-15258750Week-4_S50_L002_R1_001.fastq.gz,LLG-15258750Week-4_S50_L002_R2_001.fastq.gz --bowtie2out LLG-15258750Week-4_S50_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o LLG-15258750Week-4_S50_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:8736281
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	3.05865	8736281
k__Bacteria|p__Firmicutes	2|1239	71.18908	2.17743	5866383
k__Bacteria|p__Actinobacteria	2|201174	18.01732	0.55109	1234680
k__Bacteria|p__Bacteroidetes	2|976	10.70158	0.32732	1625154
k__Bacteria|p__Proteobacteria	2|1224	0.06549	0.002	7689
k__Bacteria|p__Verrucomicrobia	2|74201	0.02163	0.00066	2003
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.00489	0.00015	372
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	66.47601	2.03327	5467946
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	16.00714	0.4896	1101857
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	10.70158	0.32732	1625154
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.61254	0.1105	305579
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.86525	0.05705	123794
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.5281	0.01615	43188
k__Bacteria|p__Firmicutes|c__CFGB3529	2|1239|	0.20491	0.00627	17694
k__Bacteria|p__Actinobacteria|c__CFGB12107	2|201174|	0.14494	0.00443	9029
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.07569	0.00232	8466
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.07021	0.00215	4422
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.03811	0.00117	2508
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.03284	0.001	4898
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.03266	0.001	2791
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.02163	0.00066	2003
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.01666	0.00051	1113
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.00533	0.00016	470
