#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan CPA-15099180Week-24_S151_L001_R1_001.fastq.gz,CPA-15099180Week-24_S151_L001_R2_001.fastq.gz --bowtie2out CPA-15099180Week-24_S151_L001_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o CPA-15099180Week-24_S151_L001_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:6805540
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	99.92236	2.82012	6801605
k__Archaea	2157	0.07764	0.00219	3935
k__Bacteria|p__Firmicutes	2|1239	57.28536	1.61677	4115232
k__Bacteria|p__Actinobacteria	2|201174	40.52625	1.14378	2542782
k__Bacteria|p__Bacteria_unclassified	2|	1.00819	0.02845	54415
k__Bacteria|p__Bacteroidetes	2|976	0.63421	0.0179	45523
k__Bacteria|p__Proteobacteria	2|1224	0.4623	0.01305	43137
k__Archaea|p__Euryarchaeota	2157|28890	0.07764	0.00219	3935
k__Bacteria|p__Verrucomicrobia	2|74201	0.00604	0.00017	516
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	38.20463	1.07826	2916005
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	23.71845	0.66941	1471804
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	16.78835	0.47382	1069821
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	8.71807	0.24605	523371
k__Bacteria|p__Firmicutes|c__CFGB14936	2|1239|	7.04763	0.19891	414366
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	1.91744	0.05412	174637
k__Bacteria|p__Actinobacteria|c__CFGB2992	2|201174|	0.93699	0.02644	0
