#mpa_vOct22_CHOCOPhlAnSGB_202212
#/u/home/j/jpjacobs/.conda/envs/humannandmetaphlan/bin/metaphlan TDG-15286290Week-4_S93_L002_R1_001.fastq.gz,TDG-15286290Week-4_S93_L002_R2_001.fastq.gz --bowtie2out TDG-15286290Week-4_S93_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o TDG-15286290Week-4_S93_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/jpjacobs/metaphlan_databases --index mpa_vOct22_CHOCOPhlAnSGB_202212 -t rel_ab_w_read_stats
#SampleID	Metaphlan_Analysis
#estimated_reads_mapped_to_known_clades:7953710
#clade_name	clade_taxid	relative_abundance	coverage	estimated_number_of_reads_from_the_clade
k__Bacteria	2	100.0	2.83422	7953710
k__Bacteria|p__Firmicutes	2|1239	82.06632	2.32594	6591404
k__Bacteria|p__Actinobacteria	2|201174	14.18325	0.40198	888527
k__Bacteria|p__Bacteroidetes	2|976	3.39587	0.09625	451441
k__Bacteria|p__Bacteria_unclassified	2|	0.23268	0.00659	11357
k__Bacteria|p__Proteobacteria	2|1224	0.09014	0.00255	8267
k__Bacteria|p__Verrucomicrobia	2|74201	0.03174	0.0009	2714
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	78.48576	2.22446	6342068
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	10.5809	0.29989	660635
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	3.60234	0.1021	227892
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	3.39587	0.09625	451441
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.63008	0.0462	93874
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.87721	0.02486	65851
k__Bacteria|p__Firmicutes|c__CFGB3068	2|1239|	0.34905	0.00989	30432
k__Bacteria|p__Firmicutes|c__CFGB3012	2|1239|	0.34775	0.00986	30433
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.24582	0.00697	20131
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763	2||	0.23268	0.00659	11357
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.09014	0.00255	8267
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.0886	0.00251	6010
k__Bacteria|p__Firmicutes|c__CFGB3070	2|1239|	0.04206	0.00119	2605
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.03174	0.0009	2714
