# Gene Family	merged_OC-15135918Week-4_S271_L001__kneaddata_paired_Abundance-RPKs
UNMAPPED	11474.0000000000
UniRef90_A0A1C5NQ87	24.6534878437
UniRef90_A0A1C5NQ87|unclassified	24.6534878437
UniRef90_C6J935	21.6841981548
UniRef90_C6J935|unclassified	21.6841981548
UniRef90_I3AWR2	21.6216216216
UniRef90_I3AWR2|unclassified	21.6216216216
UniRef90_A0A087DKI9	21.2203084544
UniRef90_A0A087DKI9|unclassified	21.2203084544
UniRef90_A0A1Q6PR27	20.1992382511
UniRef90_A0A1Q6PR27|unclassified	20.1992382511
UniRef90_A5Z326	19.3134822167
UniRef90_A5Z326|unclassified	19.3134822167
UniRef90_C6J9H9	19.0931875142
UniRef90_C6J9H9|unclassified	19.0931875142
UniRef90_A0A1C5PN11	18.8679245283
UniRef90_A0A1C5PN11|unclassified	18.8679245283
UniRef90_U2DKR3	18.4335711859
UniRef90_U2DKR3|unclassified	18.4335711859
UniRef90_A0A373NVI5	18.1363721335
UniRef90_A0A373NVI5|unclassified	18.1363721335
UniRef90_A5Z2Z7	17.8571428571
UniRef90_A5Z2Z7|unclassified	17.8571428571
UniRef90_W4TZ69	17.4225477842
UniRef90_W4TZ69|unclassified	17.4225477842
UniRef90_K1SVE3	16.3978494624
UniRef90_K1SVE3|unclassified	16.3978494624
UniRef90_UPI000E4EA58B	16.1622098149
UniRef90_UPI000E4EA58B|unclassified	16.1622098149
UniRef90_A0A3E2V1T3	15.3846153846
UniRef90_A0A3E2V1T3|unclassified	15.3846153846
UniRef90_UPI0009C17E57	15.1515151515
UniRef90_UPI0009C17E57|unclassified	15.1515151515
UniRef90_D4LKS9	14.8148148148
UniRef90_D4LKS9|unclassified	14.8148148148
UniRef90_C7H927	14.5985401460
UniRef90_C7H927|unclassified	14.5985401460
UniRef90_U2DGU8	14.4406214159
UniRef90_U2DGU8|unclassified	14.4406214159
UniRef90_R6VHQ2	13.6986301370
UniRef90_R6VHQ2|unclassified	13.6986301370
UniRef90_A0A1Q6PEQ1	12.9870129870
UniRef90_A0A1Q6PEQ1|unclassified	12.9870129870
UniRef90_C6JCQ7	12.8205128205
UniRef90_C6JCQ7|unclassified	12.8205128205
UniRef90_A0A174SQ23	12.6582278481
UniRef90_A0A174SQ23|unclassified	12.6582278481
UniRef90_D1KAJ3	12.5786163522
UniRef90_D1KAJ3|unclassified	12.5786163522
UniRef90_A0A3E5HZB3	12.5004883003
UniRef90_A0A3E5HZB3|unclassified	12.5004883003
UniRef90_A0A3D4J7B9	12.2699386503
UniRef90_A0A3D4J7B9|unclassified	12.2699386503
UniRef90_S4GD76	12.1951219512
UniRef90_S4GD76|unclassified	12.1951219512
UniRef90_A0A174MUX0	12.0301023915
UniRef90_A0A174MUX0|unclassified	12.0301023915
UniRef90_UPI000E4F941C	11.9047619048
UniRef90_UPI000E4F941C|unclassified	11.9047619048
UniRef90_A0A0J9BN56	11.9047619048
UniRef90_A0A0J9BN56|unclassified	11.9047619048
UniRef90_A4EBU7	11.7994100295
UniRef90_A4EBU7|unclassified	11.7994100295
UniRef90_A0A1Q6TGP0	11.5274732576
UniRef90_A0A1Q6TGP0|unclassified	11.5274732576
UniRef90_A0A373VXI3	11.2994350282
UniRef90_A0A373VXI3|unclassified	11.2994350282
UniRef90_A7B5X1	11.0810976733
UniRef90_A7B5X1|unclassified	11.0810976733
UniRef90_A0A174PRX2	10.8449293696
UniRef90_A0A174PRX2|unclassified	10.8449293696
UniRef90_A0A358VPK5	10.8108108108
UniRef90_A0A358VPK5|unclassified	10.8108108108
UniRef90_A0A353BP29	10.7817494914
UniRef90_A0A353BP29|unclassified	10.7817494914
UniRef90_R5QQF6	10.7779226423
UniRef90_R5QQF6|unclassified	10.7779226423
UniRef90_B0P4F9	10.7526881720
UniRef90_B0P4F9|unclassified	10.7526881720
UniRef90_D4LIG0	10.6951871658
UniRef90_D4LIG0|unclassified	10.6951871658
UniRef90_R7B6H0	10.5820105820
UniRef90_R7B6H0|unclassified	10.5820105820
UniRef90_A6BF00	10.5263157895
UniRef90_A6BF00|unclassified	10.5263157895
UniRef90_R5DUA7	10.4166666667
UniRef90_R5DUA7|unclassified	10.4166666667
UniRef90_B6GDB5	10.3493058066
UniRef90_B6GDB5|unclassified	10.3493058066
UniRef90_A0A3D0PZR7	10.2701282572
UniRef90_A0A3D0PZR7|unclassified	10.2701282572
UniRef90_A7B8Q0	10.1787101787
UniRef90_A7B8Q0|unclassified	10.1787101787
UniRef90_UPI0003B4B9B1	10.1533307563
UniRef90_UPI0003B4B9B1|unclassified	10.1533307563
UniRef90_A0A176U7S3	10.1010101010
UniRef90_A0A176U7S3|unclassified	10.1010101010
UniRef90_R7JU22	10.0502512563
UniRef90_R7JU22|unclassified	10.0502512563
UniRef90_D4LFY8	10.0111482720
UniRef90_D4LFY8|unclassified	10.0111482720
UniRef90_A0A173X046	9.6618357488
UniRef90_A0A173X046|unclassified	9.6618357488
UniRef90_UPI000E526807	9.5238095238
UniRef90_UPI000E526807|unclassified	9.5238095238
UniRef90_A0A174XDE0	9.4339622642
UniRef90_A0A174XDE0|unclassified	9.4339622642
UniRef90_A0A174X4Y6	9.3588734365
UniRef90_A0A174X4Y6|unclassified	9.3588734365
UniRef90_D4LGK0	9.3023255814
UniRef90_D4LGK0|unclassified	9.3023255814
UniRef90_A0A374QLU3	9.2626949770
UniRef90_A0A374QLU3|unclassified	9.2626949770
UniRef90_A0A133L6F7	9.2592592593
UniRef90_A0A133L6F7|unclassified	9.2592592593
UniRef90_A0A133LFP0	9.0909090909
UniRef90_A0A133LFP0|unclassified	9.0909090909
UniRef90_UPI000E47CF6F	9.0909090909
UniRef90_UPI000E47CF6F|unclassified	9.0909090909
UniRef90_D6DAH1	9.0771325824
UniRef90_D6DAH1|unclassified	9.0771325824
UniRef90_A0A173V5L7	9.0458469406
UniRef90_A0A173V5L7|unclassified	9.0458469406
UniRef90_A0A1C5ZWZ6	9.0293913823
UniRef90_A0A1C5ZWZ6|unclassified	9.0293913823
UniRef90_P96045	8.8888888889
UniRef90_P96045|unclassified	8.8888888889
UniRef90_UPI0009F4EFAA	8.8888888889
UniRef90_UPI0009F4EFAA|unclassified	8.8888888889
UniRef90_C7H713	8.8397897986
UniRef90_C7H713|unclassified	8.8397897986
UniRef90_A0A1Q6K9M2	8.7912512559
UniRef90_A0A1Q6K9M2|unclassified	8.7912512559
UniRef90_A0A1C6H8L9	8.7719298246
UniRef90_A0A1C6H8L9|unclassified	8.7719298246
UniRef90_C7H9E2	8.6956521739
UniRef90_C7H9E2|unclassified	8.6956521739
UniRef90_A0A1C5XTG5	8.5470085470
UniRef90_A0A1C5XTG5|unclassified	8.5470085470
UniRef90_R6BP71	8.4929135562
UniRef90_R6BP71|unclassified	8.4929135562
UniRef90_A0A1C5SJL7	8.4745762712
UniRef90_A0A1C5SJL7|unclassified	8.4745762712
UniRef90_C7H214	8.4745762712
UniRef90_C7H214|unclassified	8.4745762712
UniRef90_K1V473	8.3333333333
UniRef90_K1V473|unclassified	8.3333333333
