# Gene Family	merged_KC28_S9_L004__kneaddata_paired_Abundance-RPKs
UNMAPPED	362698.0000000000
UniRef90_D4FI54	35761.2044168776
UniRef90_D4FI54|g__Staphylococcus.s__Staphylococcus_epidermidis	35761.2044168776
UniRef90_D4FMU8	19555.0787536381
UniRef90_D4FMU8|g__Staphylococcus.s__Staphylococcus_epidermidis	19555.0787536381
UniRef90_V5XTJ0	19358.7772906736
UniRef90_V5XTJ0|g__Streptococcus.s__Streptococcus_pneumoniae	19358.7772906736
UniRef90_A0A0U0FM02	16986.4918878871
UniRef90_A0A0U0FM02|g__Staphylococcus.s__Staphylococcus_epidermidis	16834.0178591835
UniRef90_A0A0U0FM02|g__Streptococcus.s__Streptococcus_pneumoniae	152.4740287035
UniRef90_Q5HQJ0	15589.1711795703
UniRef90_Q5HQJ0|g__Streptococcus.s__Streptococcus_pneumoniae	9423.8992416001
UniRef90_Q5HQJ0|g__Staphylococcus.s__Staphylococcus_epidermidis	6165.2719379701
UniRef90_D4FNF0	15017.3555834846
UniRef90_D4FNF0|g__Staphylococcus.s__Staphylococcus_epidermidis	15017.3555834846
UniRef90_A0A3E2DTG4	14247.7379908475
UniRef90_A0A3E2DTG4|g__Staphylococcus.s__Staphylococcus_epidermidis	14247.7379908475
UniRef90_A0A2G7HZX7	14174.1908083822
UniRef90_A0A2G7HZX7|g__Staphylococcus.s__Staphylococcus_epidermidis	14174.1908083822
UniRef90_J7TUV6	10735.2683949469
UniRef90_J7TUV6|g__Streptococcus.s__Streptococcus_salivarius	10722.6897785947
UniRef90_J7TUV6|unclassified	12.5786163522
UniRef90_Q5HNZ8	10104.7003100973
UniRef90_Q5HNZ8|g__Staphylococcus.s__Staphylococcus_epidermidis	5516.9491525424
UniRef90_Q5HNZ8|g__Streptococcus.s__Streptococcus_pneumoniae	4587.7511575549
UniRef90_A0A0H2VGZ9	9000.0000000000
UniRef90_A0A0H2VGZ9|g__Staphylococcus.s__Staphylococcus_epidermidis	9000.0000000000
UniRef90_A0A0H2VHP2	8850.8450529561
UniRef90_A0A0H2VHP2|g__Staphylococcus.s__Staphylococcus_epidermidis	8850.8450529561
UniRef90_A0A2G7HZP0	8735.8178053830
UniRef90_A0A2G7HZP0|g__Staphylococcus.s__Staphylococcus_epidermidis	8735.8178053830
UniRef90_Q5HLZ3	8500.0000000000
UniRef90_Q5HLZ3|g__Staphylococcus.s__Staphylococcus_epidermidis	8500.0000000000
UniRef90_U2Z4S8	8443.9703803370
UniRef90_U2Z4S8|g__Streptococcus.s__Streptococcus_salivarius	8416.6179513452
UniRef90_U2Z4S8|unclassified	27.3524289918
UniRef90_A0A2T4LHJ0	7805.4114653010
UniRef90_A0A2T4LHJ0|g__Staphylococcus.s__Staphylococcus_epidermidis	7805.4114653010
UniRef90_Q2FH98	7593.0232558140
UniRef90_Q2FH98|g__Staphylococcus.s__Staphylococcus_epidermidis	7593.0232558140
UniRef90_UPI0009ABFE20	7426.0770539995
UniRef90_UPI0009ABFE20|g__Staphylococcus.s__Staphylococcus_epidermidis	7426.0770539995
UniRef90_D4FLD0	6403.9703245429
UniRef90_D4FLD0|g__Staphylococcus.s__Staphylococcus_epidermidis	6403.9703245429
UniRef90_Q5HR24	6263.4776731967
UniRef90_Q5HR24|g__Staphylococcus.s__Staphylococcus_epidermidis	3155.0811959801
UniRef90_Q5HR24|g__Streptococcus.s__Streptococcus_pneumoniae	3108.3964772166
UniRef90_W1WBK5	6123.8391925694
UniRef90_W1WBK5|g__Staphylococcus.s__Staphylococcus_epidermidis	5915.8755104867
UniRef90_W1WBK5|unclassified	207.9636820827
UniRef90_Q5HLJ2	5845.6227969385
UniRef90_Q5HLJ2|g__Streptococcus.s__Streptococcus_pneumoniae	3967.9591657336
UniRef90_Q5HLJ2|g__Staphylococcus.s__Staphylococcus_epidermidis	1877.6636312049
UniRef90_A0A2G7HW33	5696.1300288521
UniRef90_A0A2G7HW33|g__Staphylococcus.s__Staphylococcus_epidermidis	5696.1300288521
UniRef90_A0A2I1K572	5641.4147274724
UniRef90_A0A2I1K572|g__Staphylococcus.s__Staphylococcus_epidermidis	5641.4147274724
UniRef90_T4AWL0	5573.8582330262
UniRef90_T4AWL0|g__Staphylococcus.s__Staphylococcus_epidermidis	5573.8582330262
UniRef90_P14319	5229.0385446009
UniRef90_P14319|g__Staphylococcus.s__Staphylococcus_epidermidis	3128.4090630161
UniRef90_P14319|g__Streptococcus.s__Streptococcus_pneumoniae	2100.6294815848
UniRef90_U6C114	5171.9334607427
