# Gene Family	merged_1-505-1_S145_L002__kneaddata_paired_Abundance-RPKs
UNMAPPED	776.0000000000
UniRef90_UPI000907696D	13.8888888889
UniRef90_UPI000907696D|unclassified	13.8888888889
UniRef90_A0A0V0GGU6	13.1578947368
UniRef90_A0A0V0GGU6|unclassified	13.1578947368
UniRef90_A0A377LH99	12.4223602484
UniRef90_A0A377LH99|unclassified	12.4223602484
UniRef90_Q8XP24	11.9777658239
UniRef90_Q8XP24|unclassified	11.9777658239
UniRef90_A0A0J3WCB7	11.6279069767
UniRef90_A0A0J3WCB7|unclassified	11.6279069767
UniRef90_A0A376Y5I1	11.1111111111
UniRef90_A0A376Y5I1|unclassified	11.1111111111
UniRef90_A0A377BLJ3	10.6382978723
UniRef90_A0A377BLJ3|unclassified	10.6382978723
UniRef90_A0A0I1BHF0	9.7392247528
UniRef90_A0A0I1BHF0|unclassified	9.7392247528
UniRef90_A0A377DPJ5	9.6153846154
UniRef90_A0A377DPJ5|unclassified	9.6153846154
UniRef90_A0A376RWZ3	8.8888888889
UniRef90_A0A376RWZ3|unclassified	8.8888888889
UniRef90_A0A2S6E5A7	8.5470085470
UniRef90_A0A2S6E5A7|unclassified	8.5470085470
UniRef90_A0A210BBX0	8.5066769389
UniRef90_A0A210BBX0|unclassified	8.5066769389
UniRef90_I6CXS3	8.4745762712
UniRef90_I6CXS3|unclassified	8.4745762712
UniRef90_A0A377KBY5	8.4566974183
UniRef90_A0A377KBY5|unclassified	8.4566974183
UniRef90_A0A078QIZ1	8.2575680185
UniRef90_A0A078QIZ1|unclassified	8.2575680185
UniRef90_V0AI83	8.0000000000
UniRef90_V0AI83|unclassified	8.0000000000
UniRef90_A0A266I4P4	7.4074074074
UniRef90_A0A266I4P4|unclassified	7.4074074074
UniRef90_A0A2X1L2S3	6.8143298275
UniRef90_A0A2X1L2S3|unclassified	6.8143298275
UniRef90_A0A090NXL3	6.8027210884
UniRef90_A0A090NXL3|unclassified	6.8027210884
UniRef90_A0A2X3KDT5	6.8027210884
UniRef90_A0A2X3KDT5|unclassified	6.8027210884
UniRef90_UPI000CFB589A	6.4102564103
UniRef90_UPI000CFB589A|unclassified	6.4102564103
UniRef90_A0A173Z1P9	6.2893081761
UniRef90_A0A173Z1P9|unclassified	6.2893081761
UniRef90_A0A2X1NAD5	6.1728395062
UniRef90_A0A2X1NAD5|unclassified	6.1728395062
UniRef90_W1WV61	5.8479532164
UniRef90_W1WV61|unclassified	5.8479532164
UniRef90_A0A377K6B2	5.7471264368
UniRef90_A0A377K6B2|unclassified	5.7471264368
UniRef90_A0A2X3JZA7	5.6497175141
UniRef90_A0A2X3JZA7|unclassified	5.6497175141
UniRef90_A0A376YT15	5.4644808743
UniRef90_A0A376YT15|unclassified	5.4644808743
UniRef90_A0A376RXM6	5.4406159133
UniRef90_A0A376RXM6|unclassified	5.4406159133
UniRef90_A0A2T7FEL5	5.3763440860
UniRef90_A0A2T7FEL5|unclassified	5.3763440860
UniRef90_A0A2X1RIR4	5.1282051282
UniRef90_A0A2X1RIR4|unclassified	5.1282051282
UniRef90_UPI0005CCEABF	5.1282051282
UniRef90_UPI0005CCEABF|unclassified	5.1282051282
UniRef90_UPI00098B35B1	5.0761421320
UniRef90_UPI00098B35B1|unclassified	5.0761421320
UniRef90_A0A377DE62	4.9382716049
UniRef90_A0A377DE62|unclassified	4.9382716049
UniRef90_A0A0H9AA42	4.9019607843
UniRef90_A0A0H9AA42|unclassified	4.9019607843
UniRef90_A0A376KYU4	4.9019607843
UniRef90_A0A376KYU4|unclassified	4.9019607843
UniRef90_W1WD87	4.8780487805
UniRef90_W1WD87|unclassified	4.8780487805
UniRef90_A0A376NXM6	4.8543689320
UniRef90_A0A376NXM6|unclassified	4.8543689320
UniRef90_A0A376P5J6	4.7003590168
UniRef90_A0A376P5J6|unclassified	4.7003590168
UniRef90_A0A0H7Z1G3	4.6948356808
UniRef90_A0A0H7Z1G3|unclassified	4.6948356808
UniRef90_H4KCA6	4.6948356808
UniRef90_H4KCA6|unclassified	4.6948356808
UniRef90_A0A210GLS7	4.6728971963
UniRef90_A0A210GLS7|unclassified	4.6728971963
UniRef90_A0A377B6V8	4.6296296296
UniRef90_A0A377B6V8|unclassified	4.6296296296
UniRef90_W1XZY7	4.6296296296
UniRef90_W1XZY7|unclassified	4.6296296296
UniRef90_A0A141RP42	4.5977011494
UniRef90_A0A141RP42|unclassified	4.5977011494
UniRef90_A0A378AA33	4.5662100457
UniRef90_A0A378AA33|unclassified	4.5662100457
UniRef90_A0A377C6H9	4.5454545455
UniRef90_A0A377C6H9|unclassified	4.5454545455
UniRef90_A0A376KT95	4.5408770484
UniRef90_A0A376KT95|unclassified	4.5408770484
UniRef90_A0A376ZZM3	4.5045045045
UniRef90_A0A376ZZM3|unclassified	4.5045045045
UniRef90_A0A376LIL3	4.4742729306
UniRef90_A0A376LIL3|unclassified	4.4742729306
UniRef90_A0A376MP10	4.4444444444
UniRef90_A0A376MP10|unclassified	4.4444444444
UniRef90_A0A377BR00	4.4004400440
UniRef90_A0A377BR00|unclassified	4.4004400440
UniRef90_A0A376S3R8	4.3859649123
UniRef90_A0A376S3R8|unclassified	4.3859649123
UniRef90_UPI000663D82C	4.3290043290
UniRef90_UPI000663D82C|unclassified	4.3290043290
UniRef90_UPI00094151DE	4.2194092827
UniRef90_UPI00094151DE|unclassified	4.2194092827
UniRef90_A0A2S6E2I3	4.1666666667
UniRef90_A0A2S6E2I3|unclassified	4.1666666667
UniRef90_A0A377K936	4.1322314050
UniRef90_A0A377K936|unclassified	4.1322314050
UniRef90_G9Z910	4.1322314050
UniRef90_G9Z910|unclassified	4.1322314050
UniRef90_A0A166BIE7	4.0650406504
UniRef90_A0A166BIE7|unclassified	4.0650406504
UniRef90_A0A376YI91	3.8759689922
UniRef90_A0A376YI91|unclassified	3.8759689922
UniRef90_A0A376L9B9	3.8461538462
UniRef90_A0A376L9B9|unclassified	3.8461538462
UniRef90_E7C465	3.7986704653
UniRef90_E7C465|unclassified	3.7986704653
UniRef90_A0A0K3YRS7	3.7700316242
UniRef90_A0A0K3YRS7|unclassified	3.7700316242
UniRef90_UPI000B3F56BE	3.3670033670
UniRef90_UPI000B3F56BE|unclassified	3.3670033670
UniRef90_A0A0I1BK55	3.2894736842
UniRef90_A0A0I1BK55|unclassified	3.2894736842
UniRef90_A0A2X3KMY3	3.2051282051
UniRef90_A0A2X3KMY3|unclassified	3.2051282051
UniRef90_A0A376MQG7	3.2051282051
UniRef90_A0A376MQG7|unclassified	3.2051282051
UniRef90_A0A377AR05	3.1446540881
UniRef90_A0A377AR05|unclassified	3.1446540881
UniRef90_A0A377ZRZ8	3.1298904538
UniRef90_A0A377ZRZ8|unclassified	3.1298904538
UniRef90_A0A127SUB1	3.0864197531
UniRef90_A0A127SUB1|unclassified	3.0864197531
UniRef90_A0A2X3F234	3.0864197531
UniRef90_A0A2X3F234|unclassified	3.0864197531
UniRef90_W1ANW8	3.0864197531
UniRef90_W1ANW8|unclassified	3.0864197531
UniRef90_A0A376T7D6	2.8571428571
UniRef90_A0A376T7D6|unclassified	2.8571428571
UniRef90_A0A1B7K1D9	2.7173913043
UniRef90_A0A1B7K1D9|unclassified	2.7173913043
UniRef90_A0A1D3U360	2.7173913043
UniRef90_A0A1D3U360|unclassified	2.7173913043
UniRef90_A0A376KXQ9	2.7173913043
UniRef90_A0A376KXQ9|unclassified	2.7173913043
UniRef90_UPI0006BA3C6B	2.7173913043
UniRef90_UPI0006BA3C6B|unclassified	2.7173913043
UniRef90_A0A376VMA2	2.6315789474
UniRef90_A0A376VMA2|unclassified	2.6315789474
UniRef90_A0A2X1N984	2.6041666667
UniRef90_A0A2X1N984|unclassified	2.6041666667
UniRef90_A0A377K4K2	2.5157232704
UniRef90_A0A377K4K2|unclassified	2.5157232704
UniRef90_UPI000BE6EE65	2.4875621891
UniRef90_UPI000BE6EE65|unclassified	2.4875621891
UniRef90_A0A376LDJ4	2.4630541872
UniRef90_A0A376LDJ4|unclassified	2.4630541872
UniRef90_A0A070SC60	2.4301659481
UniRef90_A0A070SC60|unclassified	2.4301659481
UniRef90_A0A377A367	2.4038461538
UniRef90_A0A377A367|unclassified	2.4038461538
UniRef90_A0A2T7FFB2	2.3809523810
UniRef90_A0A2T7FFB2|unclassified	2.3809523810
UniRef90_A0A376RMK2	2.3474178404
UniRef90_A0A376RMK2|unclassified	2.3474178404
UniRef90_W1EY45	2.3310023310
UniRef90_W1EY45|unclassified	2.3310023310
UniRef90_A0A376TXX3	2.3148148148
UniRef90_A0A376TXX3|unclassified	2.3148148148
UniRef90_A0A377YV08	2.3148148148
UniRef90_A0A377YV08|unclassified	2.3148148148
UniRef90_A0A2I6QK00	2.2624434389
UniRef90_A0A2I6QK00|unclassified	2.2624434389
UniRef90_UPI000E3CF528	2.2624434389
UniRef90_UPI000E3CF528|unclassified	2.2624434389
UniRef90_A0A376U930	2.2123893805
UniRef90_A0A376U930|unclassified	2.2123893805
UniRef90_A0A2T7FFV4	2.2026431718
UniRef90_A0A2T7FFV4|unclassified	2.2026431718
UniRef90_Q0TBP2	2.1645021645
UniRef90_Q0TBP2|unclassified	2.1645021645
UniRef90_A0A376UGG8	2.1551724138
UniRef90_A0A376UGG8|unclassified	2.1551724138
UniRef90_UPI000BE4D76D	2.1505376344
UniRef90_UPI000BE4D76D|unclassified	2.1505376344
UniRef90_A0A376RSC1	2.1367521368
UniRef90_A0A376RSC1|unclassified	2.1367521368
UniRef90_A0A127T6P4	2.1097046414
UniRef90_A0A127T6P4|unclassified	2.1097046414
UniRef90_A0A2X1K7A7	2.1097046414
UniRef90_A0A2X1K7A7|unclassified	2.1097046414
UniRef90_A0A2X5XTZ3	2.0833333333
UniRef90_A0A2X5XTZ3|unclassified	2.0833333333
UniRef90_A0A398VDK9	2.0833333333
UniRef90_A0A398VDK9|unclassified	2.0833333333
UniRef90_A0A376RCB6	2.0429201028
UniRef90_A0A376RCB6|unclassified	2.0429201028
UniRef90_G5RYX8	2.0408163265
UniRef90_G5RYX8|unclassified	2.0408163265
UniRef90_P36995	2.0325203252
UniRef90_P36995|unclassified	2.0325203252
UniRef90_A0A377FH46	2.0202020202
UniRef90_A0A377FH46|unclassified	2.0202020202
UniRef90_A0A376MNH8	2.0128824477
UniRef90_A0A376MNH8|unclassified	2.0128824477
UniRef90_UPI00093A4718	1.9960079840
UniRef90_UPI00093A4718|unclassified	1.9960079840
UniRef90_UPI000B50362A	1.9960079840
UniRef90_UPI000B50362A|unclassified	1.9960079840
UniRef90_A0A2X3KNH5	1.9841269841
UniRef90_A0A2X3KNH5|unclassified	1.9841269841
UniRef90_UPI000933EF3E	1.8621973929
UniRef90_UPI000933EF3E|unclassified	1.8621973929
UniRef90_E2X8F9	1.8518518519
UniRef90_E2X8F9|unclassified	1.8518518519
UniRef90_A0A376WRC4	1.8018018018
UniRef90_A0A376WRC4|unclassified	1.8018018018
UniRef90_UPI000BE4DC95	1.6339869281
UniRef90_UPI000BE4DC95|unclassified	1.6339869281
UniRef90_U9XJE8	1.5503875969
UniRef90_U9XJE8|unclassified	1.5503875969
UniRef90_A0A377AAH3	1.5220700152
UniRef90_A0A377AAH3|unclassified	1.5220700152
UniRef90_W1YN07	1.4814814815
UniRef90_W1YN07|unclassified	1.4814814815
UniRef90_D8E1Z6	1.3605442177
UniRef90_D8E1Z6|unclassified	1.3605442177
UniRef90_A0A2S7GDF5	1.3513513514
UniRef90_A0A2S7GDF5|unclassified	1.3513513514
UniRef90_UPI000BE588A3	1.3513513514
UniRef90_UPI000BE588A3|unclassified	1.3513513514
UniRef90_A0A376IQQ0	1.3440860215
UniRef90_A0A376IQQ0|unclassified	1.3440860215
UniRef90_UPI000BEA73F3	1.3440860215
UniRef90_UPI000BEA73F3|unclassified	1.3440860215
UniRef90_A0A376U9D1	1.0416666667
UniRef90_A0A376U9D1|unclassified	1.0416666667
UniRef90_A0A376ZFR6	1.0416666667
UniRef90_A0A376ZFR6|unclassified	1.0416666667
UniRef90_A0A398IS57	1.0256410256
UniRef90_A0A398IS57|unclassified	1.0256410256
UniRef90_UPI000750F79B	0.9950248756
UniRef90_UPI000750F79B|unclassified	0.9950248756
UniRef90_A0A066RGT9	0.9756097561
UniRef90_A0A066RGT9|unclassified	0.9756097561
UniRef90_UPI000BCD7410	0.9345794393
UniRef90_UPI000BCD7410|unclassified	0.9345794393
UniRef90_UPI000BE1A03C	0.9090909091
UniRef90_UPI000BE1A03C|unclassified	0.9090909091
