# Gene Family	merged_Strobel-6022-1_S253_L001__kneaddata_paired_Abundance-RPKs
UNMAPPED	193494.0000000000
UniRef90_A0A0E9DZ42	7000.0000000000
UniRef90_A0A0E9DZ42|g__Enterococcus.s__Enterococcus_faecalis	3500.0000000000
UniRef90_A0A0E9DZ42|g__Listeria.s__Listeria_monocytogenes	3500.0000000000
UniRef90_E0H9J0	4646.1814993792
UniRef90_E0H9J0|g__Enterococcus.s__Enterococcus_faecalis	4646.1814993792
UniRef90_P59629	4500.0000000000
UniRef90_P59629|g__Enterococcus.s__Enterococcus_faecalis	4500.0000000000
UniRef90_J6NQ05	3038.3771929825
UniRef90_J6NQ05|g__Enterococcus.s__Enterococcus_faecalis	3038.3771929825
UniRef90_C7D569	2878.8084464555
UniRef90_C7D569|g__Enterococcus.s__Enterococcus_faecalis	2878.8084464555
UniRef90_D4EIV9	2500.0000000000
UniRef90_D4EIV9|g__Enterococcus.s__Enterococcus_faecalis	2500.0000000000
UniRef90_D4EPW8	2500.0000000000
UniRef90_D4EPW8|g__Enterococcus.s__Enterococcus_faecalis	2500.0000000000
UniRef90_A0A0E9ERU5	2443.2539682540
UniRef90_A0A0E9ERU5|g__Enterococcus.s__Enterococcus_faecalis	2443.2539682540
UniRef90_D4FI54	2077.4697938877
UniRef90_D4FI54|g__Staphylococcus.s__Staphylococcus_epidermidis	2077.4697938877
UniRef90_S4FUB9	2000.0000000000
UniRef90_S4FUB9|g__Enterococcus.s__Enterococcus_faecalis	2000.0000000000
UniRef90_J5EZE6	1850.0000000000
UniRef90_J5EZE6|g__Enterococcus.s__Enterococcus_faecalis	1850.0000000000
UniRef90_P59628	1833.3333333333
UniRef90_P59628|g__Listeria.s__Listeria_monocytogenes	1333.3333333333
UniRef90_P59628|g__Enterococcus.s__Enterococcus_faecalis	500.0000000000
UniRef90_S4F8T3	1653.8461538462
UniRef90_S4F8T3|g__Enterococcus.s__Enterococcus_faecalis	1653.8461538462
UniRef90_S4ETB2	1644.7422947423
