#mpa_vJan21_CHOCOPhlAnSGB_202103
#/u/home/j/julianne/.conda/envs/humann/bin/metaphlan RAB-15217132Week-4_S243_L002_R1_001.fastq.gz,RAB-15217132Week-4_S243_L002_R2_001.fastq.gz --bowtie2out RAB-15217132Week-4_S243_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o RAB-15217132Week-4_S243_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/julianne/metaphlan_database --index mpa_vJan21_CHOCOPhlAnSGB_202103
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	96.07189	
k__Archaea	2157	3.92811	
k__Bacteria|p__Firmicutes	2|1239	84.41262	
k__Bacteria|p__Actinobacteria	2|201174	7.94722	
k__Archaea|p__Euryarchaeota	2157|28890	3.92811	
k__Bacteria|p__Synergistetes	2|508458	1.3263	
k__Bacteria|p__Bacteroidetes	2|976	1.23928	
k__Bacteria|p__Proteobacteria	2|1224	1.01287	
k__Bacteria|p__Verrucomicrobia	2|74201	0.13361	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	68.5289	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	8.20896	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	6.78206	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.26459	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	3.92811	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	3.68263	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	1.3263	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	1.23928	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.6116	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.56739	
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria	2|1224|28211	0.23319	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.13361	
k__Bacteria|p__Firmicutes|c__CFGB12541	2|1239|	0.12057	
k__Bacteria|p__Proteobacteria|c__CFGB2395	2|1224|	0.1048	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.0732	
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.05285	
k__Bacteria|p__Firmicutes|c__CFGB1434	2|1239|	0.04706	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.04316	
k__Bacteria|p__Firmicutes|c__CFGB9612	2|1239|	0.03162	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.02012	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	42.11657	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	26.41233	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	7.83543	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	6.78206	
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	3.92811	
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	2|201174|1760|85004	3.68263	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	3.32988	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	1.3263	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	1.23928	
