#mpa_vJan21_CHOCOPhlAnSGB_202103
#/u/home/j/julianne/.conda/envs/humann/bin/metaphlan DLH-15310183Week-0_S292_L002_R1_001.fastq.gz,DLH-15310183Week-0_S292_L002_R2_001.fastq.gz --bowtie2out DLH-15310183Week-0_S292_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o DLH-15310183Week-0_S292_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/julianne/metaphlan_database --index mpa_vJan21_CHOCOPhlAnSGB_202103
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	95.7709	
k__Archaea	2157	4.2291	
k__Bacteria|p__Firmicutes	2|1239	61.56475	
k__Bacteria|p__Verrucomicrobia	2|74201	20.54448	
k__Bacteria|p__Bacteroidetes	2|976	8.92011	
k__Archaea|p__Euryarchaeota	2157|28890	4.2291	
k__Bacteria|p__Actinobacteria	2|201174	2.53254	
k__Bacteria|p__Synergistetes	2|508458	1.87202	
k__Bacteria|p__Proteobacteria	2|1224	0.33368	
k__Bacteria|p__Candidatus_Melainabacteria	2|1798710	0.00331	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	55.85244	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	20.54448	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	8.92011	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	4.2291	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	3.29146	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.51828	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	1.87202	
k__Bacteria|p__Firmicutes|c__CFGB1340	2|1239|	1.50822	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.69137	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.17733	
k__Bacteria|p__Firmicutes|c__CFGB2916	2|1239|	0.16826	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.15635	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.0388	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	0.01427	
k__Bacteria|p__Firmicutes|c__CFGB3608	2|1239|	0.01066	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.00356	
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified	2|1798710|	0.00331	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	39.86931	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	20.54448	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	15.98312	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	8.92011	
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	2157|28890|183925|2158	4.2291	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	3.29146	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	2.1734	
