#mpa_vJan21_CHOCOPhlAnSGB_202103
#/u/home/j/julianne/.conda/envs/humann/bin/metaphlan RRR-15278433Week-4_S119_L002_R1_001.fastq.gz,RRR-15278433Week-4_S119_L002_R2_001.fastq.gz --bowtie2out RRR-15278433Week-4_S119_L002_R1_001.fastq_metagenome.bowtie2.bz2 --nproc 20 --input_type fastq -o RRR-15278433Week-4_S119_L002_R1_001.fastq_profiled_metagenome.txt --bowtie2db /u/scratch/j/julianne/metaphlan_database --index mpa_vJan21_CHOCOPhlAnSGB_202103
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.99448	
k__Archaea	2157	0.00552	
k__Bacteria|p__Firmicutes	2|1239	71.97873	
k__Bacteria|p__Actinobacteria	2|201174	18.18185	
k__Bacteria|p__Bacteroidetes	2|976	9.33062	
k__Bacteria|p__Proteobacteria	2|1224	0.3032	
k__Bacteria|p__Verrucomicrobia	2|74201	0.20008	
k__Archaea|p__Euryarchaeota	2157|28890	0.00552	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	61.32435	
k__Bacteria|p__Actinobacteria|c__Actinobacteria	2|201174|1760	13.76529	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	9.33062	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	7.84004	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	4.41656	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	1.58578	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.70938	
k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified	2|1239|	0.49962	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.20008	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.1913	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.06852	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.04339	
k__Bacteria|p__Firmicutes|c__CFGB1217	2|1239|	0.01956	
k__Archaea|p__Euryarchaeota|c__Methanobacteria	2157|28890|183925	0.00552	
